,PROC_CODE,SHORT DESCRIPTION,MDCAID_PFS_AMT,MDCARE_PFS_AMT,PP_PFS_AMT,EST_PFS_AMT_BS,PFS_AMT_BY_Albany,PFS_AMT_BY_Allegany,PFS_AMT_BY_Broome,PFS_AMT_BY_Cattaraugus,PFS_AMT_BY_Chautauqua,PFS_AMT_BY_Chemung,PFS_AMT_BY_Columbia,PFS_AMT_BY_Cortland,PFS_AMT_BY_Dutchess,PFS_AMT_BY_Erie,PFS_AMT_BY_Fulton,PFS_AMT_BY_Genesee,PFS_AMT_BY_Greene,PFS_AMT_BY_Hamilton,PFS_AMT_BY_Herkimer,PFS_AMT_BY_Lewis,PFS_AMT_BY_Livingston,PFS_AMT_BY_Monroe,PFS_AMT_BY_Montgomery,PFS_AMT_BY_Nassau,PFS_AMT_BY_Niagara,PFS_AMT_BY_Oneida,PFS_AMT_BY_Onondaga,PFS_AMT_BY_Ontario,PFS_AMT_BY_Orange,PFS_AMT_BY_Orleans,PFS_AMT_BY_Oswego,PFS_AMT_BY_Otsego,PFS_AMT_BY_Putnam,PFS_AMT_BY_Rensselaer,PFS_AMT_BY_Rockland,PFS_AMT_BY_Saratoga,PFS_AMT_BY_Schenectady,PFS_AMT_BY_Schoharie,PFS_AMT_BY_Schuyler,PFS_AMT_BY_Seneca,PFS_AMT_BY_Steuben,PFS_AMT_BY_Suffolk,PFS_AMT_BY_Sullivan,PFS_AMT_BY_Tioga,PFS_AMT_BY_Tompkins,PFS_AMT_BY_Ulster,PFS_AMT_BY_Warren,PFS_AMT_BY_Washington,PFS_AMT_BY_Wayne,PFS_AMT_BY_Westchester
2873,38300,Drainage lymph node lesion    ,157.04,306.13,306.13,258.73,284.55,280.06,279.15,277.98,275.35,278.46,282.18,281.21,287.35,278.57,275.63,283.45,281.28,286.02,277.95,281.99,286.26,278.41,271.53,287.85,279.34,274.24,278.59,286.68,275.96,278.56,275.48,284.17,293.05,283.35,266.94,291.85,276.11,282.81,279.77,283.35,279.66,284.49,269.56,282.85,290.64,282.11,283.55,280.04,281.44,284.66
2874,38305,Drainage lymph node lesion    ,259.79,468.53,468.53,402.17,438.32,432.02,430.75,429.12,425.43,429.79,435.0,433.64,442.23,429.95,425.82,436.77,433.74,440.38,429.08,434.73,440.71,429.72,420.09,442.94,431.02,423.88,429.98,441.3,426.29,429.93,425.61,437.79,450.22,436.64,413.66,448.53,426.5,435.87,431.62,436.63,431.47,438.24,417.33,435.94,446.85,434.9,436.91,432.0,433.95,438.46
2875,38308,Incision of lymph channels    ,246.09,432.98,432.98,373.56,405.93,400.3,399.15,397.7,394.39,398.29,402.96,401.74,409.43,398.44,394.74,404.55,401.83,407.77,397.66,402.72,408.07,398.23,389.61,410.07,399.4,393.0,398.46,408.6,395.16,398.42,394.55,405.45,416.59,404.43,383.85,415.08,395.35,403.74,399.94,404.42,399.79,405.86,387.14,403.8,413.57,402.87,404.67,400.28,402.02,406.06
2876,38380,Thoracic duct procedure       ,318.87,551.4,551.4,477.47,517.75,510.73,509.31,507.5,503.39,508.24,514.05,512.54,522.1,508.42,503.82,516.02,512.65,520.04,507.45,513.75,520.4,508.16,497.44,522.9,509.62,501.66,508.45,521.07,504.35,508.4,503.59,517.15,531.0,515.88,490.27,529.13,504.58,515.02,510.29,515.87,510.11,517.65,494.36,515.1,527.25,513.94,516.18,510.71,512.88,517.91
2877,38381,Thoracic duct procedure       ,472.85,777.72,777.72,680.8,733.6,724.4,722.54,720.16,714.77,721.13,728.75,726.76,739.31,721.37,715.34,731.34,726.91,736.6,720.1,728.36,737.08,721.03,706.98,740.35,722.94,712.51,721.41,737.95,716.03,721.34,715.04,732.82,750.98,731.15,697.58,748.52,716.33,730.02,723.82,731.14,723.59,733.47,702.93,730.12,746.05,728.61,731.54,724.37,727.22,733.81
2878,38382,Thoracic duct procedure       ,383.18,651.85,651.85,566.43,612.97,604.86,603.22,601.13,596.38,601.98,608.69,606.95,618.0,602.19,596.88,610.97,607.07,615.62,601.07,608.35,616.04,601.89,589.51,618.92,603.57,594.38,602.23,616.81,597.49,602.17,596.61,612.28,628.28,610.81,581.22,626.11,597.75,609.82,604.35,610.8,604.14,612.86,585.94,609.91,623.94,608.57,611.16,604.83,607.35,613.15
2879,38500,Biopsy/removal lymph nodes    ,179.26,320.94,320.94,275.9,300.44,296.16,295.3,294.19,291.69,294.64,298.18,297.26,303.09,294.75,291.95,299.38,297.33,301.83,294.16,298.0,302.05,294.6,288.06,303.57,295.48,290.63,294.77,302.46,292.27,294.74,291.81,300.07,308.51,299.3,283.7,307.37,292.41,298.77,295.89,299.29,295.78,300.38,286.19,298.82,306.22,298.12,299.48,296.15,297.47,300.53
2880,38505,Needle biopsy lymph nodes     ,76.39,123.08,123.08,108.24,116.32,114.91,114.63,114.27,113.44,114.41,115.58,115.28,117.2,114.45,113.53,115.98,115.3,116.78,114.26,115.52,116.86,114.4,112.25,117.36,114.69,113.09,114.46,116.99,113.63,114.45,113.48,116.2,118.98,115.95,110.81,118.61,113.68,115.78,114.82,115.95,114.79,116.3,111.63,115.79,118.23,115.56,116.01,114.91,115.35,116.35
2881,38510,Biopsy/removal lymph nodes    ,287.29,501.33,501.33,433.28,470.35,463.9,462.59,460.92,457.14,461.6,466.95,465.56,474.36,461.77,457.54,468.76,465.66,472.46,460.88,466.68,472.8,461.53,451.66,475.09,462.87,455.55,461.8,473.41,458.02,461.75,457.32,469.81,482.55,468.63,445.06,480.83,458.23,467.84,463.49,468.62,463.32,470.27,448.83,467.91,479.1,466.85,468.91,463.87,465.88,470.5
2882,38520,Biopsy/removal lymph nodes    ,256.67,450.52,450.52,388.89,422.47,416.62,415.43,413.92,410.5,414.54,419.38,418.12,426.1,414.69,410.86,421.03,418.21,424.38,413.88,419.13,424.68,414.48,405.54,426.76,415.69,409.05,414.72,425.24,411.3,414.67,410.66,421.97,433.52,420.91,399.56,431.95,411.49,420.19,416.25,420.9,416.1,422.39,402.97,420.26,430.38,419.29,421.16,416.6,418.41,422.6
2883,38525,Biopsy/removal lymph nodes    ,230.69,423.62,423.62,362.28,395.7,389.88,388.7,387.2,383.79,387.81,392.63,391.37,399.31,387.96,384.15,394.27,391.47,397.6,387.16,392.38,397.9,387.75,378.85,399.97,388.95,382.35,387.99,398.46,384.58,387.94,383.95,395.2,406.7,394.15,372.9,405.14,384.77,393.44,389.51,394.14,389.36,395.62,376.29,393.5,403.58,392.54,394.4,389.86,391.66,395.83
2884,38530,Biopsy/removal lymph nodes    ,298.47,543.94,543.94,465.9,508.42,501.01,499.51,497.6,493.26,498.38,504.51,502.91,513.01,498.57,493.72,506.59,503.03,510.83,497.55,504.2,511.22,498.3,486.98,513.85,499.83,491.43,498.6,511.92,494.27,498.55,493.47,507.79,522.41,506.44,479.41,520.43,494.51,505.54,500.54,506.43,500.35,508.32,483.73,505.62,518.44,504.4,506.76,500.98,503.28,508.58
2885,38542,Explore deep node(s) neck     ,241.31,503.55,503.55,420.18,465.6,457.69,456.09,454.04,449.41,454.88,461.42,459.72,470.51,455.08,449.89,463.65,459.84,468.18,453.99,461.09,468.59,454.79,442.7,471.41,456.43,447.46,455.12,469.34,450.49,455.06,449.63,464.93,480.55,463.49,434.61,478.43,450.74,462.52,457.18,463.48,456.99,465.49,439.22,462.61,476.31,461.31,463.83,457.66,460.11,465.78
2886,38550,Removal neck/armpit lesion    ,263.42,492.99,492.99,420.01,459.77,452.84,451.44,449.65,445.59,450.38,456.11,454.62,464.07,450.56,446.02,458.06,454.73,462.03,449.6,455.82,462.39,450.3,439.72,464.85,451.74,443.88,450.59,463.05,446.54,450.54,445.79,459.18,472.85,457.92,432.64,471.0,446.76,457.07,452.4,457.91,452.23,459.67,436.68,457.15,469.14,456.01,458.22,452.82,454.96,459.92
2887,38555,Removal neck/armpit lesion    ,550.86,975.9,975.9,840.77,914.39,901.57,898.97,895.65,888.14,897.01,907.62,904.86,922.35,897.34,888.93,911.23,905.06,918.58,895.57,907.08,919.24,896.87,877.27,923.8,899.53,884.98,897.4,920.46,889.9,897.3,888.51,913.3,938.61,910.97,864.17,935.18,890.31,909.4,900.75,910.95,900.43,914.21,871.64,909.54,931.75,907.43,911.52,901.52,905.5,914.68
2888,38562,Removal pelvic lymph nodes    ,391.88,689.63,689.63,594.97,646.54,637.56,635.74,633.42,628.15,634.37,641.8,639.86,652.12,634.59,628.71,644.33,640.01,649.47,633.36,641.42,649.94,634.27,620.54,653.13,636.13,625.94,634.64,650.79,629.38,634.57,628.41,645.78,663.51,644.14,611.36,661.11,629.67,643.05,636.99,644.13,636.76,646.42,616.59,643.15,658.7,641.66,644.53,637.53,640.31,646.74
2889,38564,Removal abdomen lymph nodes   ,400.0,684.62,684.62,594.13,643.43,634.84,633.11,630.89,625.86,631.79,638.9,637.05,648.76,632.01,626.39,641.32,637.18,646.23,630.83,638.54,646.68,631.7,618.57,649.73,633.48,623.74,632.05,647.5,627.03,631.99,626.1,642.7,659.65,641.14,609.8,657.36,627.31,640.09,634.3,641.13,634.08,643.31,614.8,640.19,655.05,638.77,641.51,634.81,637.48,643.62
2890,38570,Laparoscopy lymph node biop   ,313.15,498.37,498.37,439.49,471.57,465.98,464.85,463.4,460.13,463.99,468.62,467.41,475.04,464.13,460.47,470.19,467.5,473.39,463.36,468.38,473.68,463.93,455.39,475.67,465.09,458.75,464.16,474.21,460.89,464.12,460.29,471.09,482.12,470.08,449.68,480.63,461.07,469.39,465.62,470.07,465.48,471.49,452.93,469.45,479.13,468.53,470.32,465.96,467.69,471.69
2891,38571,Laparoscopy lymphadenectomy   ,478.76,661.11,661.11,603.14,634.72,629.22,628.11,626.68,623.46,627.26,631.82,630.63,638.14,627.4,623.8,633.37,630.72,636.52,626.65,631.59,636.8,627.2,618.8,638.76,628.35,622.1,627.43,637.33,624.21,627.39,623.62,634.25,645.11,633.25,613.17,643.64,624.39,632.58,628.87,633.25,628.73,634.65,616.38,632.64,642.17,631.73,633.49,629.2,630.91,634.84
2892,38572,Laparoscopy lymphadenectomy   ,547.24,907.39,907.39,792.89,855.27,844.4,842.21,839.4,833.03,840.54,849.53,847.2,862.02,840.82,833.7,852.6,847.37,858.82,839.32,849.08,859.38,840.42,823.82,863.24,842.68,830.35,840.87,860.41,834.52,840.79,833.34,854.35,875.8,852.37,812.71,872.89,834.87,851.05,843.71,852.36,843.44,855.12,819.04,851.16,869.98,849.37,852.84,844.37,847.74,855.51
2893,38573,Laps pelvic lymphadec         ,771.21,1140.42,1140.42,1023.04,1086.99,1075.85,1073.6,1070.72,1064.19,1071.89,1081.11,1078.71,1093.91,1072.18,1064.88,1084.25,1078.89,1090.63,1070.64,1080.64,1091.21,1071.77,1054.75,1095.16,1074.08,1061.44,1072.23,1092.26,1065.71,1072.15,1064.51,1086.04,1108.03,1084.02,1043.36,1105.05,1066.07,1082.66,1075.14,1084.01,1074.86,1086.84,1049.85,1082.78,1102.07,1080.94,1084.5,1075.81,1079.26,1087.24
2894,38700,Removal of lymph nodes neck   ,432.03,782.59,782.59,671.14,731.86,721.28,719.14,716.41,710.21,717.52,726.28,724.0,738.42,717.79,710.86,729.25,724.16,735.31,716.34,725.83,735.86,717.41,701.24,739.62,719.6,707.6,717.84,736.87,711.66,717.76,710.51,730.96,751.84,729.04,690.44,749.01,712.0,727.75,720.61,729.02,720.34,731.71,696.6,727.86,746.17,726.12,729.49,721.24,724.52,732.1
2895,38720,Removal of lymph nodes neck   ,710.69,1305.44,1305.44,1116.36,1219.37,1201.43,1197.79,1193.15,1182.64,1195.05,1209.9,1206.04,1230.51,1195.51,1183.75,1214.95,1206.32,1225.23,1193.04,1209.14,1226.16,1194.85,1167.43,1232.54,1198.57,1178.22,1195.59,1227.86,1185.1,1195.46,1183.15,1217.84,1253.27,1214.58,1149.09,1248.47,1185.68,1212.39,1200.28,1214.56,1199.83,1219.12,1159.55,1212.59,1243.66,1209.63,1215.36,1201.36,1206.93,1219.77
2896,38724,Removal of lymph nodes neck   ,768.29,1411.9,1411.9,1207.28,1318.76,1299.34,1295.41,1290.39,1279.02,1292.44,1308.51,1304.33,1330.81,1292.94,1280.21,1313.98,1304.63,1325.1,1290.26,1307.69,1326.11,1292.23,1262.55,1333.01,1296.25,1274.23,1293.03,1327.95,1281.67,1292.88,1279.57,1317.11,1355.44,1313.58,1242.71,1350.25,1282.3,1311.21,1298.1,1313.56,1297.62,1318.49,1254.02,1311.42,1345.04,1308.22,1314.41,1299.27,1305.29,1319.19
2897,38740,Remove armpit lymph nodes     ,367.7,673.44,673.44,576.24,629.19,619.97,618.1,615.72,610.32,616.69,624.33,622.34,634.92,616.93,610.88,626.92,622.48,632.21,615.66,623.94,632.69,616.59,602.49,635.96,618.5,608.04,616.97,633.56,611.58,616.9,610.58,628.41,646.62,626.73,593.07,644.15,611.87,625.61,619.38,626.72,619.15,629.07,598.44,625.71,641.68,624.19,627.13,619.94,622.8,629.4
2898,38745,Remove armpit lymph nodes     ,467.92,850.26,850.26,728.71,794.93,783.39,781.06,778.08,771.32,779.3,788.84,786.36,802.09,779.59,772.03,792.09,786.54,798.69,778.0,788.36,799.3,779.17,761.54,803.39,781.56,768.48,779.64,800.39,772.9,779.56,771.65,793.95,816.72,791.85,749.75,813.63,773.27,790.44,782.66,791.84,782.37,794.77,756.47,790.57,810.54,788.67,792.35,783.35,786.93,795.19
2899,38746,Remove thoracic lymph nodes   ,152.98,208.47,208.47,190.83,200.44,198.77,198.43,197.99,197.01,198.17,199.56,199.2,201.48,198.21,197.12,200.03,199.22,200.99,197.98,199.49,201.07,198.15,195.59,201.67,198.5,196.6,198.22,201.23,197.24,198.21,197.06,200.3,203.6,199.99,193.88,203.15,197.3,199.79,198.66,199.99,198.62,200.42,194.86,199.81,202.71,199.53,200.07,198.76,199.28,200.48
2900,38747,Remove abdominal lymph nodes  ,150.2,259.52,259.52,224.77,243.7,240.4,239.73,238.88,236.95,239.23,241.96,241.25,245.75,239.31,237.15,242.89,241.3,244.78,238.86,241.82,244.95,239.19,234.15,246.12,239.88,236.14,239.33,245.26,237.4,239.3,237.04,243.42,249.93,242.82,230.78,249.05,237.51,242.42,240.19,242.82,240.11,243.65,232.7,242.45,248.16,241.91,242.96,240.39,241.41,243.77
2901,38760,Remove groin lymph nodes      ,462.08,819.36,819.36,705.77,767.66,756.88,754.69,751.91,745.59,753.05,761.97,759.65,774.35,753.32,746.26,765.0,759.81,771.17,751.84,761.51,771.74,752.93,736.45,775.57,755.16,742.94,753.37,772.76,747.07,753.29,745.9,766.74,788.02,764.78,725.44,785.14,747.42,763.46,756.19,764.77,755.92,767.51,731.72,763.58,782.25,761.8,765.24,756.84,760.18,767.9
2902,38765,Remove groin lymph nodes      ,711.32,1261.08,1261.08,1086.3,1181.52,1164.93,1161.58,1157.29,1147.57,1159.04,1172.77,1169.19,1191.82,1159.46,1148.6,1177.44,1169.46,1186.94,1157.18,1172.07,1187.8,1158.86,1133.51,1193.69,1162.3,1143.48,1159.54,1189.37,1149.84,1159.42,1148.04,1180.11,1212.85,1177.1,1116.56,1208.42,1150.38,1175.07,1163.88,1177.08,1163.46,1181.29,1126.22,1175.25,1203.97,1172.52,1177.81,1164.88,1170.02,1181.89
2903,38770,Remove pelvis lymph nodes     ,470.03,798.87,798.87,694.33,751.28,741.36,739.35,736.79,730.98,737.84,746.04,743.91,757.44,738.09,731.59,748.84,744.06,754.52,736.72,745.63,755.04,737.73,722.56,758.56,739.78,728.53,738.13,755.98,732.33,738.06,731.26,750.44,770.02,748.64,712.43,767.37,732.65,747.42,740.73,748.62,740.48,751.15,718.2,747.53,764.71,745.9,749.06,741.33,744.4,751.5
2904,38780,Remove abdomen lymph nodes    ,599.81,1011.63,1011.63,880.7,952.03,939.61,937.09,933.88,926.6,935.19,945.47,942.8,959.75,935.51,927.37,948.97,942.99,956.09,933.8,944.95,956.74,935.06,916.07,961.15,937.63,923.54,935.57,957.91,928.3,935.48,926.96,950.98,975.5,948.72,903.37,972.18,928.7,947.2,938.82,948.7,938.51,951.86,910.61,947.34,968.85,945.29,949.25,939.56,943.42,952.31
2905,38790,Inject for lymphatic x-ray    ,47.8,81.72,81.72,70.94,76.81,75.79,75.58,75.32,74.72,75.42,76.27,76.05,77.45,75.45,74.78,76.56,76.07,77.15,75.31,76.23,77.2,75.41,73.85,77.56,75.63,74.46,75.46,77.3,74.86,75.45,74.75,76.72,78.74,76.54,72.8,78.47,74.89,76.41,75.72,76.54,75.7,76.8,73.4,76.42,78.2,76.26,76.58,75.78,76.1,76.83
2906,38792,Ra tracer id of sentinl node  ,40.0,39.16,39.16,39.43,39.28,39.31,39.31,39.32,39.33,39.32,39.29,39.3,39.27,39.32,39.33,39.29,39.3,39.27,39.32,39.3,39.27,39.32,39.35,39.26,39.31,39.34,39.32,39.27,39.33,39.32,39.33,39.28,39.23,39.29,39.38,39.24,39.33,39.29,39.31,39.29,39.31,39.28,39.37,39.29,39.25,39.3,39.29,39.31,39.3,39.28
2907,38900,Io map of sent lymph node     ,63.23,133.42,133.42,111.11,123.26,121.14,120.72,120.17,118.93,120.39,122.14,121.69,124.58,120.45,119.06,122.74,121.72,123.95,120.15,122.06,124.06,120.37,117.13,124.82,120.81,118.41,120.46,124.26,119.22,120.44,118.99,123.08,127.26,122.7,114.97,126.7,119.29,122.44,121.01,122.7,120.96,123.23,116.2,122.46,126.13,122.11,122.79,121.14,121.79,123.31
2908,39000,Exploration of chest          ,282.7,482.75,482.75,419.15,453.8,447.76,446.54,444.98,441.45,445.62,450.61,449.31,457.55,445.77,441.82,452.31,449.41,455.77,444.94,450.36,456.08,445.55,436.33,458.23,446.8,439.96,445.8,456.66,442.27,445.76,441.62,453.29,465.2,452.19,430.16,463.59,442.47,451.45,447.38,452.18,447.23,453.72,433.68,451.52,461.97,450.52,452.45,447.74,449.61,453.93
2909,39010,Exploration of chest          ,477.75,762.55,762.55,672.01,721.33,712.74,711.0,708.78,703.75,709.69,716.8,714.95,726.67,709.91,704.28,719.22,715.08,724.14,708.72,716.44,724.59,709.59,696.46,727.64,711.38,701.63,709.95,725.4,704.92,709.88,703.99,720.6,737.57,719.04,687.68,735.27,705.2,717.99,712.19,719.03,711.98,721.22,692.69,718.09,732.97,716.67,719.41,712.71,715.38,721.53
2910,39200,Resect mediastinal cyst       ,521.48,847.17,847.17,743.63,800.04,790.21,788.22,785.68,779.93,786.72,794.85,792.74,806.14,786.97,780.53,797.62,792.89,803.25,785.62,794.44,803.76,786.61,771.59,807.25,788.65,777.5,787.02,804.69,781.27,786.94,780.2,799.2,818.6,797.42,761.55,815.97,781.59,796.22,789.59,797.4,789.34,799.9,767.28,796.32,813.34,794.7,797.84,790.18,793.22,800.26
2911,39220,Resect mediastinal tumor      ,666.29,1103.87,1103.87,964.76,1040.54,1027.34,1024.67,1021.26,1013.52,1022.65,1033.58,1030.73,1048.74,1022.99,1014.34,1037.29,1030.94,1044.85,1021.17,1033.02,1045.54,1022.51,1002.33,1050.23,1025.24,1010.27,1023.05,1046.79,1015.33,1022.95,1013.9,1039.42,1065.48,1037.02,988.84,1061.95,1015.76,1035.41,1026.5,1037.01,1026.17,1040.36,996.53,1035.56,1058.41,1033.38,1037.59,1027.3,1031.39,1040.84
2912,39401,Mediastinoscpy w/medstnl bx   ,214.16,301.1,301.1,273.46,288.52,285.9,285.36,284.69,283.15,284.96,287.13,286.57,290.15,285.03,283.31,287.87,286.61,289.37,284.67,287.02,289.51,284.93,280.93,290.44,285.48,282.5,285.04,289.76,283.51,285.02,283.22,288.3,293.47,287.82,278.25,292.77,283.59,287.5,285.73,287.82,285.66,288.48,279.77,287.53,292.07,287.09,287.93,285.89,286.7,288.58
2913,39402,Mediastinoscpy w/lmph nod bx  ,279.41,393.17,393.17,357.0,376.71,373.27,372.58,371.69,369.68,372.06,374.9,374.16,378.84,372.14,369.89,375.86,374.21,377.83,371.67,374.75,378.01,372.02,366.77,379.23,372.73,368.84,372.16,378.33,370.15,372.13,369.78,376.42,383.19,375.79,363.27,382.27,370.26,375.37,373.06,375.79,372.97,376.66,365.26,375.41,381.35,374.84,375.94,373.26,374.33,376.78
2914,39501,Repair diaphragm laceration   ,474.5,824.98,824.98,713.56,774.26,763.69,761.55,758.81,752.62,759.93,768.68,766.4,780.82,760.2,753.27,771.66,766.57,777.71,758.74,768.23,778.26,759.81,743.65,782.02,762.01,750.01,760.25,779.27,754.06,760.17,752.92,773.36,794.24,771.44,732.85,791.41,754.41,770.15,763.01,771.43,762.75,774.12,739.01,770.26,788.57,768.52,771.89,763.65,766.93,774.5
2915,39503,Repair of diaphragm hernia    ,3212.19,5620.24,5620.24,4854.68,5271.75,5199.1,5184.4,5165.61,5123.06,5173.29,5233.41,5217.77,5316.86,5175.14,5127.54,5253.87,5218.91,5295.47,5165.14,5230.36,5299.25,5172.49,5061.45,5325.07,5187.56,5105.14,5175.48,5306.15,5132.99,5174.94,5125.12,5265.58,5409.0,5252.38,4987.22,5389.57,5135.34,5243.51,5194.48,5252.29,5192.66,5270.76,5029.53,5244.3,5370.09,5232.32,5255.5,5198.85,5221.38,5273.39
2916,39540,Repair of diaphragm hernia    ,483.26,842.08,842.08,728.0,790.15,779.33,777.14,774.34,768.0,775.48,784.44,782.11,796.87,775.76,768.66,787.49,782.28,793.69,774.27,783.98,794.25,775.36,758.82,798.1,777.61,765.33,775.81,795.28,769.48,775.73,768.3,789.23,810.6,787.27,747.75,807.71,769.83,785.94,778.64,787.25,778.37,790.0,754.06,786.06,804.81,784.28,787.73,779.29,782.65,790.4
2917,39541,Repair of diaphragm hernia    ,518.92,910.05,910.05,785.7,853.45,841.65,839.26,836.21,829.3,837.45,847.22,844.68,860.77,837.75,830.02,850.54,844.86,857.3,836.13,846.72,857.91,837.32,819.29,862.11,839.77,826.38,837.81,859.03,830.91,837.72,829.63,852.44,875.74,850.3,807.23,872.58,831.29,848.86,840.89,850.29,840.6,853.29,814.1,848.99,869.42,847.04,850.81,841.61,845.26,853.71
2918,39545,Revision of diaphragm         ,517.05,864.62,864.62,754.12,814.32,803.83,801.71,799.0,792.86,800.11,808.79,806.53,820.83,800.38,793.51,811.74,806.69,817.74,798.93,808.35,818.29,799.99,783.97,822.02,802.17,790.27,800.43,819.29,794.29,800.35,793.16,813.43,834.13,811.52,773.25,831.33,794.63,810.24,803.17,811.51,802.9,814.18,779.36,810.36,828.51,808.63,811.97,803.8,807.05,814.56
2919,39560,Resect diaphragm simple       ,445.55,776.12,776.12,671.03,728.28,718.31,716.29,713.71,707.87,714.76,723.02,720.87,734.47,715.02,708.48,725.83,721.03,731.54,713.64,722.6,732.06,714.65,699.41,735.6,716.72,705.41,715.07,733.0,709.23,714.99,708.15,727.43,747.12,725.62,689.22,744.45,709.55,724.4,717.67,725.61,717.42,728.14,695.03,724.51,741.78,722.87,726.05,718.27,721.37,728.5
2920,39561,Resect diaphragm complex      ,687.63,1205.3,1205.3,1040.72,1130.38,1114.77,1111.61,1107.57,1098.42,1109.22,1122.14,1118.78,1140.08,1109.61,1099.38,1126.54,1119.02,1135.48,1107.46,1121.48,1136.3,1109.04,1085.18,1141.85,1112.28,1094.57,1109.69,1137.78,1100.55,1109.57,1098.86,1129.06,1159.89,1126.22,1069.22,1155.71,1101.06,1124.31,1113.77,1126.2,1113.38,1130.17,1078.31,1124.48,1151.53,1121.91,1126.89,1114.71,1119.55,1130.74
2921,40490,Biopsy of lip                 ,71.45,125.88,125.88,108.58,118.0,116.36,116.03,115.6,114.64,115.78,117.14,116.78,119.02,115.82,114.74,117.6,116.81,118.54,115.59,117.07,118.62,115.76,113.25,119.21,116.1,114.24,115.83,118.78,114.87,115.81,114.69,117.86,121.11,117.57,111.57,120.67,114.92,117.36,116.26,117.56,116.22,117.98,112.53,117.38,120.23,117.11,117.64,116.36,116.86,118.04
2922,40500,Partial excision of lip       ,279.41,493.75,493.75,425.61,462.73,456.26,454.96,453.28,449.5,453.97,459.32,457.93,466.75,454.13,449.89,461.14,458.03,464.84,453.24,459.05,465.18,453.9,444.01,467.48,455.24,447.9,454.16,465.79,450.38,454.11,449.68,462.18,474.95,461.01,437.4,473.22,450.59,460.22,455.85,461.0,455.69,462.64,441.17,460.29,471.48,459.22,461.28,456.24,458.25,462.88
2923,40510,Partial excision of lip       ,272.04,470.92,470.92,407.69,442.14,436.14,434.92,433.37,429.86,434.01,438.97,437.68,445.86,434.16,430.23,440.66,437.77,444.1,433.33,438.72,444.41,433.94,424.77,446.54,435.18,428.38,434.19,444.98,430.68,434.14,430.03,441.63,453.47,440.54,418.64,451.87,430.87,439.81,435.76,440.53,435.61,442.06,422.13,439.87,450.26,438.88,440.8,436.12,437.98,442.27
2924,40520,Partial excision of lip       ,286.78,477.23,477.23,416.68,449.67,443.92,442.76,441.27,437.91,441.88,446.64,445.4,453.24,442.03,438.26,448.25,445.49,451.54,441.24,446.39,451.84,441.82,433.04,453.89,443.01,436.49,442.05,452.39,438.69,442.01,438.07,449.18,460.52,448.14,427.16,458.99,438.88,447.43,443.56,448.13,443.41,449.59,430.51,447.5,457.45,446.55,448.38,443.9,445.68,449.8
2925,40525,Reconstruct lip with flap     ,317.59,539.9,539.9,469.22,507.73,501.02,499.66,497.93,494.0,498.64,504.19,502.74,511.89,498.81,494.41,506.08,502.85,509.92,497.88,503.91,510.27,498.56,488.31,512.65,499.95,492.35,498.84,510.9,494.92,498.79,494.19,507.16,520.4,505.94,481.46,518.6,495.13,505.12,500.59,505.93,500.43,507.64,485.37,505.19,516.81,504.09,506.23,501.0,503.08,507.88
2926,40527,Reconstruct lip with flap     ,375.61,599.64,599.64,528.42,567.22,560.46,559.09,557.34,553.39,558.06,563.65,562.2,571.42,558.23,553.8,565.55,562.3,569.43,557.3,563.37,569.78,557.98,547.65,572.18,559.39,551.72,558.26,570.42,554.31,558.21,553.58,566.64,579.99,565.42,540.75,578.18,554.53,564.59,560.03,565.41,559.86,567.13,544.68,564.67,576.37,563.55,565.71,560.44,562.53,567.37
2927,40530,Partial removal of lip        ,313.09,521.42,521.42,455.19,491.27,484.99,483.71,482.09,478.41,482.75,487.95,486.6,495.17,482.91,478.79,489.72,486.7,493.32,482.05,487.69,493.65,482.68,473.08,495.88,483.99,476.86,482.94,494.25,479.27,482.9,478.59,490.74,503.14,489.59,466.65,501.46,479.47,488.83,484.59,489.59,484.43,491.19,470.32,488.9,499.78,487.86,489.86,484.96,486.91,491.41
2928,40650,Repair lip                    ,241.12,430.9,430.9,370.57,403.44,397.71,396.55,395.07,391.72,395.68,400.41,399.18,406.99,395.82,392.07,402.03,399.27,405.3,395.03,400.17,405.6,395.61,386.86,407.64,396.8,390.3,395.85,406.15,392.5,395.81,391.88,402.95,414.25,401.91,381.01,412.72,392.69,401.21,397.35,401.9,397.2,403.36,384.35,401.27,411.19,400.33,402.15,397.69,399.47,403.56
2929,40652,Repair lip                    ,284.32,481.71,481.71,418.96,453.14,447.19,445.98,444.44,440.96,445.07,450.0,448.72,456.84,445.22,441.32,451.68,448.81,455.09,444.4,449.75,455.4,445.01,435.91,457.51,446.24,439.49,445.25,455.96,441.77,445.21,441.12,452.64,464.39,451.56,429.82,462.8,441.96,450.83,446.81,451.55,446.66,453.06,433.29,450.89,461.21,449.91,451.81,447.17,449.01,453.28
2930,40654,Repair lip                    ,328.59,559.49,559.49,486.08,526.07,519.11,517.7,515.9,511.82,516.63,522.4,520.9,530.4,516.81,512.25,524.36,521.01,528.35,515.85,522.11,528.71,516.56,505.91,531.19,518.0,510.1,516.84,529.37,512.77,516.79,512.01,525.48,539.23,524.22,498.79,537.37,512.99,523.37,518.66,524.21,518.49,525.98,502.85,523.44,535.5,522.29,524.52,519.08,521.24,526.23
