,PROC_CODE,SHORT DESCRIPTION,MDCAID_PFS_AMT,MDCARE_PFS_AMT,PP_PFS_AMT,EST_PFS_AMT_BS,PFS_AMT_BY_Fairfield,PFS_AMT_BY_Hartford,PFS_AMT_BY_Litchfield,PFS_AMT_BY_Middlesex,PFS_AMT_BY_New_Haven,PFS_AMT_BY_New_London,PFS_AMT_BY_Tolland,PFS_AMT_BY_Windham
1437,36904,Thrmbc/nfs dialysis circuit   ,3154.18,2036.8,2036.8,2304.5,2320.15,2406.78,2311.3,2272.01,2424.53,2365.78,2224.86,2414.41
1438,36905,Thrmbc/nfs dialysis circuit   ,5976.7,2583.11,2583.11,3396.15,3443.68,3706.77,3416.78,3297.47,3760.68,3582.26,3154.27,3729.94
1439,36906,Thrmbc/nfs dialysis circuit   ,9356.94,7700.27,7700.27,8097.18,8120.38,8248.81,8107.25,8049.0,8275.13,8188.03,7979.1,8260.12
1440,37500,Endoscopy ligate perf veins   ,510.0,714.5,714.5,665.51,662.64,646.79,664.26,671.45,643.54,654.29,680.08,645.39
1441,37607,Ligation of a-v fistula       ,510.0,423.28,423.28,444.06,445.27,451.99,444.58,441.53,453.37,448.81,437.88,452.59
1442,37609,Temporal artery procedure     ,446.0,346.63,346.63,370.44,371.83,379.53,371.04,367.55,381.11,375.89,363.35,380.21
1443,37650,Revision of major vein        ,446.0,514.94,514.94,498.42,497.46,492.11,498.0,500.43,491.02,494.64,503.34,491.64
1444,37700,Revise leg vein               ,446.0,278.59,278.59,318.7,321.04,334.02,319.72,313.83,336.68,327.88,306.77,335.16
1445,37718,Ligate/strip short leg vein   ,510.0,486.63,486.63,492.23,492.56,494.37,492.37,491.55,494.74,493.51,490.56,494.53
1446,37722,Ligate/strip long leg vein    ,510.0,533.73,533.73,528.04,527.71,525.87,527.9,528.73,525.5,526.74,529.74,525.71
1447,37735,Removal of leg veins/lesion   ,510.0,651.24,651.24,617.4,615.42,604.47,616.54,621.51,602.23,609.66,627.47,603.51
1448,37760,Ligate leg veins radical      ,510.0,694.71,694.71,650.46,647.87,633.55,649.33,655.83,630.62,640.33,663.62,632.29
1449,37780,Revision of leg vein          ,510.0,263.57,263.57,322.61,326.06,345.17,324.11,315.44,349.08,336.12,305.05,346.85
1450,37785,Ligate/divide/excise vein     ,510.0,395.97,395.97,423.29,424.89,433.73,423.98,419.97,435.54,429.54,415.16,434.51
1451,37790,Penile venous occlusion       ,510.0,542.77,542.77,534.92,534.46,531.92,534.72,535.87,531.4,533.12,537.25,531.7
1452,38300,Drainage lymph node lesion    ,333.0,357.09,357.09,351.32,350.98,349.11,351.17,352.02,348.73,350.0,353.04,348.95
1453,38305,Drainage lymph node lesion    ,446.0,544.84,544.84,521.16,519.78,512.11,520.56,524.03,510.54,515.74,528.2,511.44
1454,38308,Incision of lymph channels    ,446.0,500.72,500.72,487.61,486.84,482.6,487.28,489.2,481.73,484.61,491.51,482.23
1455,38500,Biopsy/removal lymph nodes    ,446.0,372.76,372.76,390.31,391.33,397.01,390.75,388.18,398.17,394.32,385.09,397.51
1456,38505,Needle biopsy lymph nodes     ,240.0,140.14,140.14,164.06,165.46,173.2,164.67,161.16,174.79,169.54,156.95,173.89
1457,38510,Biopsy/removal lymph nodes    ,446.0,576.68,576.68,545.37,543.54,533.41,544.58,549.17,531.33,538.2,554.69,532.52
1458,38520,Biopsy/removal lymph nodes    ,446.0,519.46,519.46,501.86,500.83,495.14,501.41,504.0,493.97,497.83,507.1,494.63
1459,38525,Biopsy/removal lymph nodes    ,446.0,492.01,492.01,480.99,480.34,476.78,480.71,482.32,476.04,478.46,484.27,476.46
1460,38530,Biopsy/removal lymph nodes    ,446.0,627.0,627.0,583.64,581.1,567.07,582.54,588.9,564.19,573.71,596.54,565.83
1461,38542,Explore deep node(s) neck     ,446.0,573.77,573.77,543.16,541.37,531.46,542.38,546.87,529.43,536.15,552.27,530.59
1462,38550,Removal neck/armpit lesion    ,510.0,573.17,573.17,558.04,557.15,552.25,557.65,559.87,551.25,554.57,562.54,551.82
1463,38555,Removal neck/armpit lesion    ,630.0,1134.0,1134.0,1013.25,1006.19,967.12,1010.19,1027.91,959.11,985.61,1049.17,963.68
1464,38570,Laparoscopy lymph node biop   ,1339.0,566.41,566.41,751.51,762.33,822.22,756.21,729.04,834.5,793.88,696.44,827.5
1465,38571,Laparoscopy lymphadenectomy   ,1339.0,737.81,737.81,881.84,890.26,936.87,885.5,864.36,946.42,914.81,838.99,940.98
1466,38572,Laparoscopy lymphadenectomy   ,1339.0,1034.05,1034.05,1107.11,1111.38,1135.02,1108.96,1098.24,1139.87,1123.83,1085.38,1137.1
1467,38740,Remove armpit lymph nodes     ,446.0,781.35,781.35,701.01,696.31,670.31,698.97,710.76,664.98,682.62,724.91,668.02
1468,38745,Remove armpit lymph nodes     ,630.0,986.14,986.14,900.82,895.83,868.22,898.65,911.17,862.56,881.28,926.2,865.79
1469,38760,Remove groin lymph nodes      ,446.0,944.88,944.88,825.36,818.37,779.69,822.32,839.86,771.77,798.0,860.92,776.29
1470,40500,Partial excision of lip       ,446.0,567.76,567.76,538.59,536.88,527.44,537.85,542.13,525.51,531.91,547.27,526.61
1471,40510,Partial excision of lip       ,446.0,540.56,540.56,517.91,516.58,509.25,517.33,520.65,507.75,512.72,524.64,508.6
1472,40520,Partial excision of lip       ,446.0,548.31,548.31,523.8,522.37,514.43,523.18,526.77,512.81,518.19,531.09,513.74
1473,40525,Reconstruct lip with flap     ,446.0,615.14,615.14,574.62,572.25,559.14,573.59,579.54,556.45,565.34,586.67,557.98
1474,40527,Reconstruct lip with flap     ,446.0,678.47,678.47,622.77,619.52,601.5,621.36,629.53,597.8,610.03,639.34,599.91
1475,40530,Partial removal of lip        ,446.0,598.01,598.01,561.59,559.46,547.68,560.67,566.01,545.26,553.25,572.43,546.64
1476,40650,Repair lip                    ,464.15,495.3,495.3,487.84,487.4,484.99,487.65,488.74,484.49,486.13,490.06,484.77
1477,40652,Repair lip                    ,464.15,553.88,553.88,532.38,531.13,524.17,531.84,534.99,522.74,527.46,538.78,523.56
1478,40654,Repair lip                    ,464.15,643.1,643.1,600.23,597.72,583.85,599.14,605.43,581.0,590.41,612.98,582.63
1479,40700,Repair cleft lip/nasal        ,995.0,1133.2,1133.2,1100.09,1098.15,1087.44,1099.25,1104.11,1085.24,1092.51,1109.94,1086.5
1480,40701,Repair cleft lip/nasal        ,995.0,1341.12,1341.12,1258.2,1253.35,1226.52,1256.09,1268.26,1221.02,1239.21,1282.87,1224.15
1481,40720,Repair cleft lip/nasal        ,995.0,1157.08,1157.08,1118.25,1115.98,1103.41,1117.26,1122.96,1100.84,1109.36,1129.8,1102.31
1482,40761,Repair cleft lip/nasal        ,510.0,1219.59,1219.59,1049.59,1039.65,984.64,1045.27,1070.22,973.36,1010.67,1100.16,979.79
1483,40801,Drainage of mouth lesion      ,446.0,354.33,354.33,376.29,377.58,384.68,376.85,373.63,386.14,381.32,369.76,385.31
1484,40814,Excise/repair mouth lesion    ,446.0,436.15,436.15,438.51,438.65,439.41,438.57,438.22,439.57,439.05,437.81,439.48
1485,40816,Excision of mouth lesion      ,446.0,453.45,453.45,451.67,451.56,450.98,451.62,451.88,450.86,451.26,452.2,450.93
1486,40818,Excise oral mucosa for graft  ,150.72,409.66,409.66,347.62,344.0,323.92,346.05,355.15,319.81,333.42,366.08,322.15
1487,40819,Excise lip or cheek fold      ,333.0,360.18,360.18,353.67,353.29,351.18,353.5,354.46,350.75,352.18,355.61,350.99
1488,40831,Repair mouth laceration       ,333.0,385.9,385.9,373.23,372.49,368.38,372.9,374.76,367.54,370.33,377.0,368.02
1489,40840,Reconstruction of mouth       ,446.0,909.37,909.37,798.36,791.87,755.94,795.54,811.83,748.58,772.94,831.38,752.78
1490,40842,Reconstruction of mouth       ,510.0,886.05,886.05,795.96,790.69,761.54,793.67,806.89,755.56,775.33,822.76,758.97
1491,40843,Reconstruction of mouth       ,510.0,1201.59,1201.59,1035.9,1026.21,972.6,1031.69,1056.01,961.61,997.97,1085.19,967.87
1492,40844,Reconstruction of mouth       ,717.0,1490.81,1490.81,1305.42,1294.58,1234.59,1300.71,1327.92,1222.3,1262.98,1360.57,1229.31
1493,40845,Reconstruction of mouth       ,717.0,1621.33,1621.33,1404.67,1392.0,1321.9,1399.17,1430.97,1307.53,1355.08,1469.13,1315.72
1494,41005,Drainage of mouth lesion      ,150.72,253.09,253.09,228.56,227.13,219.19,227.94,231.54,217.57,222.95,235.86,218.5
1495,41006,Drainage of mouth lesion      ,333.0,407.47,407.47,389.63,388.59,382.81,389.18,391.79,381.63,385.54,394.94,382.3
1496,41007,Drainage of mouth lesion      ,333.0,399.82,399.82,383.81,382.88,377.7,383.4,385.75,376.63,380.15,388.57,377.24
1497,41008,Drainage of mouth lesion      ,333.0,430.29,430.29,406.98,405.62,398.08,406.39,409.81,396.53,401.65,413.92,397.41
1498,41009,Drainage of mouth lesion      ,150.72,458.55,458.55,384.8,380.49,356.62,382.93,393.75,351.73,367.92,406.74,354.52
1499,41010,Incision of tongue fold       ,333.0,228.17,228.17,253.29,254.75,262.88,253.92,250.24,264.55,259.03,245.81,263.6
1500,41015,Drainage of mouth lesion      ,150.72,482.97,482.97,403.37,398.72,372.96,401.35,413.03,367.68,385.15,427.05,370.69
1501,41016,Drainage of mouth lesion      ,333.0,499.43,499.43,459.56,457.23,444.32,458.54,464.4,441.68,450.43,471.42,443.19
1502,41017,Drainage of mouth lesion      ,333.0,507.03,507.03,465.34,462.9,449.41,464.28,470.4,446.64,455.79,477.74,448.22
1503,41018,Drainage of mouth lesion      ,333.0,574.19,574.19,516.41,513.03,494.33,514.94,523.42,490.5,503.18,533.6,492.68
1504,41112,Excision of tongue lesion     ,446.0,378.55,378.55,394.71,395.65,400.88,395.12,392.75,401.96,398.41,389.9,401.34
1505,41113,Excision of tongue lesion     ,446.0,413.83,413.83,421.54,421.99,424.48,421.73,420.6,424.99,423.3,419.24,424.7
1506,41114,Excision of tongue lesion     ,446.0,708.33,708.33,645.48,641.81,621.47,643.89,653.11,617.3,631.09,664.18,619.68
1507,41116,Excision of mouth lesion      ,333.0,374.4,374.4,364.48,363.9,360.69,364.23,365.69,360.03,362.21,367.43,360.41
1508,41120,Partial removal of tongue     ,717.0,1213.33,1213.33,1094.42,1087.47,1048.99,1091.4,1108.85,1041.1,1067.2,1129.79,1045.6
1509,41250,Repair tongue laceration      ,150.72,304.36,304.36,267.55,265.4,253.49,266.62,272.02,251.05,259.13,278.5,252.44
1510,41251,Repair tongue laceration      ,150.72,336.57,336.57,292.04,289.44,275.03,290.91,297.45,272.08,281.85,305.29,273.76
1511,41252,Repair tongue laceration      ,446.0,355.16,355.16,376.92,378.2,385.24,377.48,374.28,386.68,381.91,370.45,385.86
1512,41500,Fixation of tongue            ,333.0,531.56,531.56,483.99,481.21,465.81,482.78,489.76,462.66,473.1,498.14,464.46
1513,41510,Tongue to lip surgery         ,333.0,514.69,514.69,471.16,468.62,454.53,470.06,476.44,451.64,461.2,484.11,453.29
1514,41520,Reconstruction tongue fold    ,446.0,391.1,391.1,404.25,405.02,409.28,404.59,402.66,410.15,407.26,400.34,409.65
1515,41800,Drainage of gum lesion        ,88.46,322.57,322.57,266.48,263.2,245.05,265.06,273.29,241.33,253.64,283.17,243.46
1516,41827,Excision of gum lesion        ,446.0,498.19,498.19,485.69,484.96,480.91,485.37,487.2,480.08,482.82,489.41,480.55
1517,42000,Drainage mouth roof lesion    ,150.72,171.72,171.72,166.69,166.39,164.77,166.56,167.3,164.43,165.54,168.19,164.62
1518,42107,Excision lesion mouth roof    ,446.0,519.54,519.54,501.92,500.89,495.19,501.47,504.06,494.02,497.89,507.16,494.69
1519,42120,Remove palate/lesion          ,630.0,1136.52,1136.52,1015.17,1008.07,968.8,1012.09,1029.9,960.76,987.39,1051.27,965.35
1520,42140,Excision of uvula             ,446.0,283.95,283.95,322.77,325.04,337.61,323.76,318.06,340.18,331.66,311.22,338.71
1521,42145,Repair palate pharynx/uvula   ,717.0,777.8,777.8,763.23,762.38,757.67,762.86,765.0,756.7,759.9,767.57,757.25
1522,42180,Repair palate                 ,150.72,270.12,270.12,241.51,239.84,230.59,240.79,244.99,228.69,234.97,250.02,229.77
1523,42182,Repair palate                 ,446.0,353.64,353.64,375.77,377.06,384.22,376.33,373.08,385.69,380.83,369.18,384.85
1524,42200,Reconstruct cleft palate      ,717.0,1073.08,1073.08,987.77,982.78,955.18,985.6,998.12,949.52,968.24,1013.15,952.75
1525,42205,Reconstruct cleft palate      ,717.0,1117.25,1117.25,1021.36,1015.75,984.72,1018.92,1033.0,978.36,999.41,1049.89,981.99
1526,42210,Reconstruct cleft palate      ,717.0,1244.4,1244.4,1118.04,1110.66,1069.77,1114.84,1133.38,1061.39,1089.12,1155.64,1066.17
1527,42215,Reconstruct cleft palate      ,995.0,817.04,817.04,859.68,862.17,875.96,860.76,854.5,878.79,869.44,846.99,877.18
1528,42220,Reconstruct cleft palate      ,717.0,674.92,674.92,685.0,685.59,688.85,685.26,683.78,689.52,687.31,682.0,689.14
1529,42226,Lengthening of palate         ,717.0,988.11,988.11,923.16,919.36,898.34,921.51,931.04,894.04,908.29,942.48,896.49
1530,42235,Repair palate                 ,717.0,813.09,813.09,790.07,788.72,781.27,789.48,792.86,779.75,784.8,796.92,780.62
1531,42260,Repair nose to lip fistula    ,630.0,895.96,895.96,832.24,828.52,807.9,830.62,839.97,803.67,817.66,851.2,806.08
1532,42300,Drainage of salivary gland    ,333.0,233.19,233.19,257.1,258.5,266.24,257.71,254.2,267.82,262.58,249.99,266.92
1533,42305,Drainage of salivary gland    ,446.0,477.36,477.36,469.85,469.41,466.98,469.66,470.76,466.48,468.13,472.08,466.76
1534,42310,Drainage of salivary gland    ,150.72,199.88,199.88,188.1,187.41,183.6,187.8,189.53,182.82,185.41,191.61,183.27
1535,42320,Drainage of salivary gland    ,150.72,276.91,276.91,246.68,244.91,235.13,245.91,250.35,233.12,239.76,255.67,234.27
1536,42340,Removal of salivary stone     ,446.0,520.06,520.06,502.32,501.28,495.54,501.87,504.47,494.36,498.26,507.6,495.03
1537,42405,Biopsy of salivary gland      ,446.0,331.85,331.85,359.2,360.8,369.65,359.89,355.88,371.46,365.46,351.06,370.43
1538,42408,Excision of salivary cyst     ,510.0,560.8,560.8,548.63,547.92,543.98,548.32,550.11,543.17,545.84,552.25,543.63
1539,42409,Drainage of salivary cyst     ,510.0,371.68,371.68,404.82,406.76,417.48,405.66,400.8,419.68,412.4,394.96,418.42
1540,42410,Excise parotid gland/lesion   ,510.0,687.43,687.43,644.92,642.44,628.68,643.84,650.08,625.86,635.19,657.57,627.47
1541,42415,Excise parotid gland/lesion   ,995.0,1160.35,1160.35,1120.74,1118.42,1105.6,1119.73,1125.54,1102.97,1111.67,1132.52,1104.47
1542,42420,Excise parotid gland/lesion   ,995.0,1302.91,1302.91,1229.14,1224.83,1200.96,1227.27,1238.09,1196.07,1212.25,1251.09,1198.86
1543,42425,Excise parotid gland/lesion   ,995.0,920.88,920.88,938.64,939.68,945.42,939.09,936.48,946.6,942.7,933.35,945.93
1544,42440,Excise submaxillary gland     ,510.0,454.49,454.49,467.79,468.57,472.87,468.13,466.18,473.75,470.83,463.83,473.25
1545,42450,Excise sublingual gland       ,446.0,505.58,505.58,491.31,490.47,485.85,490.94,493.04,484.91,488.04,495.55,485.45
1546,42500,Repair salivary duct          ,510.0,483.66,483.66,489.97,490.34,492.38,490.13,489.2,492.8,491.42,488.09,492.56
1547,42505,Repair salivary duct          ,630.0,617.28,617.28,620.33,620.51,621.49,620.4,619.96,621.69,621.03,619.42,621.58
1548,42507,Parotid duct diversion        ,510.0,567.37,567.37,553.63,552.82,548.37,553.28,555.29,547.46,550.48,557.71,547.98
1549,42509,Parotid duct diversion        ,630.0,932.08,932.08,859.71,855.48,832.06,857.87,868.49,827.26,843.14,881.24,830.0
1550,42510,Parotid duct diversion        ,630.0,693.34,693.34,678.16,677.28,672.37,677.78,680.01,671.36,674.69,682.68,671.93
1551,42600,Closure of salivary fistula   ,333.0,531.9,531.9,484.25,481.46,466.04,483.04,490.03,462.88,473.34,498.42,464.68
1552,42665,Ligation of salivary duct     ,995.0,349.97,349.97,504.51,513.54,563.55,508.43,485.75,573.79,539.88,458.53,567.95
1553,42700,Drainage of tonsil abscess    ,150.72,211.53,211.53,196.96,196.11,191.4,196.59,198.73,190.43,193.63,201.3,190.98
1554,42720,Drainage of throat abscess    ,333.0,502.87,502.87,462.17,459.79,446.62,461.14,467.11,443.93,452.86,474.28,445.46
1555,42725,Drainage of throat abscess    ,446.0,909.27,909.27,798.28,791.79,755.88,795.46,811.75,748.52,772.87,831.3,752.71
1556,42804,Biopsy of upper nose/throat   ,333.0,217.73,217.73,245.35,246.96,255.9,246.05,241.99,257.73,251.67,237.13,256.68
1557,42806,Biopsy of upper nose/throat   ,446.0,244.89,244.89,293.07,295.89,311.48,294.29,287.22,314.67,304.1,278.74,312.85
1558,42808,Excise pharynx lesion         ,446.0,251.4,251.4,298.02,300.75,315.83,299.21,292.36,318.93,308.69,284.15,317.16
1559,42810,Excision of neck cyst         ,510.0,433.0,433.0,451.45,452.53,458.5,451.92,449.21,459.72,455.67,445.96,459.02
1560,42815,Excision of neck cyst         ,717.0,617.21,617.21,641.12,642.52,650.25,641.72,638.22,651.84,646.59,634.01,650.93
1561,42820,Remove tonsils and adenoids   ,510.0,319.52,319.52,365.16,367.82,382.59,366.31,359.62,385.62,375.6,351.58,383.89
1562,42821,Remove tonsils and adenoids   ,717.0,331.58,331.58,423.92,429.32,459.2,426.26,412.71,465.32,445.06,396.45,461.83
1563,42825,Removal of tonsils            ,630.0,289.31,289.31,370.93,375.7,402.12,373.0,361.03,407.53,389.62,346.65,404.44
1564,42826,Removal of tonsils            ,630.0,277.9,277.9,362.26,367.19,394.48,364.4,352.02,400.08,381.57,337.16,396.89
1565,42830,Removal of adenoids           ,630.0,229.01,229.01,325.08,330.7,361.78,327.52,313.42,368.15,347.07,296.5,364.52
1566,42831,Removal of adenoids           ,630.0,247.45,247.45,339.1,344.46,374.12,341.43,327.98,380.19,360.08,311.84,376.73
1567,42835,Removal of adenoids           ,630.0,212.93,212.93,312.85,318.69,351.03,315.39,300.72,357.65,335.72,283.13,353.87
1568,42836,Removal of adenoids           ,630.0,265.96,265.96,353.18,358.28,386.5,355.39,342.59,392.28,373.14,327.23,388.98
1569,42860,Excision of tonsil tags       ,510.0,207.88,207.88,280.26,284.49,307.92,282.1,271.48,312.72,296.83,258.73,309.98
1570,42870,Excision of lingual tonsil    ,510.0,670.07,670.07,631.72,629.48,617.07,630.75,636.37,614.53,622.94,643.13,615.98
1571,42890,Partial removal of pharynx    ,995.0,1605.64,1605.64,1459.34,1450.79,1403.45,1455.63,1477.1,1393.75,1425.85,1502.87,1399.28
1572,42892,Revision of pharyngeal walls  ,995.0,2105.39,2105.39,1839.36,1823.81,1737.73,1832.61,1871.65,1720.09,1778.47,1918.5,1730.15
1573,42900,Repair throat wound           ,333.0,372.49,372.49,363.03,362.48,359.41,362.79,364.18,358.79,360.86,365.84,359.14
1574,42950,Reconstruction of throat      ,446.0,919.03,919.03,805.7,799.08,762.4,802.82,819.46,754.89,779.76,839.42,759.17
1575,42955,Surgical opening of throat    ,446.0,866.73,866.73,765.93,760.04,727.42,763.37,778.17,720.74,742.86,795.92,724.55
1576,42960,Control throat bleeding       ,72.48,187.71,187.71,160.1,158.49,149.56,159.4,163.45,147.73,153.78,168.32,148.77
1577,42962,Control throat bleeding       ,446.0,573.73,573.73,543.13,541.34,531.44,542.35,546.84,529.41,536.12,552.23,530.57
1578,42972,Control nose/throat bleeding  ,510.0,563.55,563.55,550.72,549.97,545.82,550.39,552.28,544.97,547.78,554.54,545.45
1579,43200,Esophagoscopy flexible brush  ,333.0,241.87,241.87,263.7,264.98,272.04,264.26,261.05,273.49,268.7,257.21,272.67
1580,43201,Esoph scope w/submucous inj   ,333.0,246.7,246.7,267.38,268.58,275.27,267.9,264.87,276.65,272.11,261.22,275.86
1581,43202,Esophagoscopy flex biopsy     ,333.0,345.98,345.98,342.87,342.69,341.68,342.79,343.25,341.48,342.16,343.8,341.59
1582,43204,Esoph scope w/sclerosis inj   ,333.0,152.79,152.79,195.96,198.49,212.46,197.06,190.72,215.32,205.85,183.12,213.69
1583,43205,Esophagus endoscopy/ligation  ,333.0,159.73,159.73,201.24,203.67,217.1,202.3,196.2,219.85,210.74,188.89,218.28
1584,43210,Egd esophagogastrc fndoplsty  ,333.0,505.75,505.75,464.36,461.94,448.55,463.31,469.39,445.81,454.89,476.68,447.37
1585,43211,Esophagoscop mucosal resect   ,333.0,265.5,265.5,281.67,282.62,287.85,282.08,279.71,288.92,285.37,276.86,288.31
1586,43212,Esophagoscop stent placement  ,333.0,214.53,214.53,242.91,244.57,253.76,243.63,239.47,255.64,249.41,234.47,254.57
1587,43213,Esophagoscopy retro balloon   ,335.41,1297.77,1297.77,1067.21,1053.73,979.12,1061.36,1095.19,963.83,1014.43,1135.8,972.55
1588,43214,Esophagosc dilate balloon 30  ,335.41,217.21,217.21,245.53,247.18,256.35,246.25,242.09,258.23,252.01,237.1,257.15
1589,43215,Esophagoscopy flex remove fb  ,333.0,404.74,404.74,387.55,386.55,380.99,387.12,389.64,379.85,383.62,392.67,380.5
1590,43216,Esophagoscopy lesion removal  ,333.0,402.28,402.28,385.68,384.71,379.34,385.26,387.7,378.24,381.88,390.62,378.87
1591,43217,Esophagoscopy snare les remv  ,333.0,426.18,426.18,403.86,402.55,395.33,403.29,406.57,393.85,398.75,410.5,394.69
1592,43220,Esophagoscopy balloon <30mm   ,333.0,1216.3,1216.3,1004.68,992.31,923.83,999.31,1030.36,909.8,956.24,1067.63,917.8
1593,43226,Esoph endoscopy dilation      ,333.0,355.5,355.5,350.11,349.79,348.05,349.97,350.76,347.69,348.88,351.71,347.9
1594,43227,Esophagoscopy control bleed   ,446.0,711.06,711.06,647.56,643.84,623.3,645.94,655.26,619.08,633.02,666.45,621.49
1595,43229,Esophagoscopy lesion ablate   ,446.0,730.42,730.42,662.28,658.29,636.25,660.55,670.55,631.73,646.68,682.55,634.3
1596,43231,Esophagoscop ultrasound exam  ,446.0,374.43,374.43,391.58,392.58,398.13,392.01,389.5,399.26,395.5,386.48,398.62
1597,43232,Esophagoscopy w/us needle bx  ,446.0,453.11,453.11,451.41,451.31,450.76,451.36,451.61,450.64,451.02,451.91,450.71
1598,43233,Egd balloon dil esoph30 mm/>  ,335.41,258.32,258.32,276.79,277.87,283.85,277.26,274.55,285.07,281.02,271.29,284.37
1599,43235,Egd diagnostic brush wash     ,333.0,287.28,287.28,298.23,298.87,302.42,298.51,296.9,303.14,300.74,294.97,302.73
1600,43236,Uppr gi scope w/submuc inj    ,446.0,369.26,369.26,387.65,388.72,394.67,388.11,385.41,395.89,391.85,382.18,395.19
1601,43237,Endoscopic us exam esoph      ,446.0,221.93,221.93,275.61,278.75,296.12,276.98,269.1,299.68,287.9,259.64,297.65
